gene	zcount_DGC1	zcount_DGC2	zcount_DGC3	zcount_DGH1	zcount_DGH2	zcount_DGH3	zcount_dugill1	zcount_dugill2	zcount_dugill3	zcount_WGC1	zcount_WGC2	zcount_WGC3	zcount_WGH1	zcount_WGH2	zcount_WGH3	zcount_wtgill1	zcount_wtgill2	zcount_wtgill4
LOC110439803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110439999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC110440129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
