gene	zcount_h-brain-1_S11	zcount_h-brain-2_S12	zcount_h-brain-3_S13	zcount_h-testis-1_S16	zcount_h-testis-2_S17	zcount_n-testis-1_S33	zcount_n-testis-2_S34	zcount_n-testis-3_S35	zcount_wt-brain_S44
adcyap1r1b	0	0	0	0	0	0	0	0	0
adcyap1r1b_1	49.0892099080363	66.7816829624501	262.756120344303	5.30706997201422	6.73341335205278	6.40134918610828	3.53465131870325	2.1280984443684	196.411217707281
add1	0	0	0	0	0	0	0	0	0
add2	0	0	0	0	0	0	0	0	0
add3a	0	0	0	0	0	0	0	0	0
add3a_1	4.30794417482619	9.61503145161142	24.6829694072932	18.1119150781416	24.8181034692271	22.8330745162715	50.8908761986741	30.3054874724762	10.6461036587521
add3b	0	0	0	0	0	0	0	0	0
add3b_1	42.2509909454107	121.162843886739	224.610314110614	4.73696240505241	9.58881270401954	2.71442144599031	4.59797287053755	5.29816214553778	309.823950952886
adgb	0	0	0	0	0	0	0	0	0
adgra1	0	0	0	0	0	0	0	0	0
adgra1a	0	0	0	0	0	0	0	0	0
adgra1a_1	18.0077051339605	28.1343608332512	67.534473764756	13.0699197174726	14.5603570901474	9.3770421734505	14.1521266076971	10.0403076644501	37.4753222579702
adgra2	0	0	0	0	0	0	0	0	0
adgra3	0	0	0	0	0	0	0	0	0
adgrb1a	0	0	0	0	0	0	0	0	0
adgrb1b	0	0	0	0	0	0	0	0	0
adgrb2	0	0	0	0	0	0	0	0	0
adgrb3	0	0	0	0	0	0	0	0	0
adgrb3_1	22.4760952217788	39.1287620924004	93.8454508038594	1.66313628057227	3.1076394725332	1.74721605736634	2.03916301163491	1.78576529300553	49.0569504469499
adgrd1	0	0	0	0	0	0	0	0	0
adgrd2	0	0	0	0	0	0	0	0	0
adgre10	0	0	0	0	0	0	0	0	0
adgre13	0	0	0	0	0	0	0	0	0
adgre13_1	0.682563523314018	0.761717129801452	1.42212483227826	10.9048822032978	6.55375722094903	5.42661063750202	3.22532088188965	2.25961967996533	0
adgre14	0	0	0	0	0	0	0	0	0
adgre15	0	0	0	0	0	0	0	0	0
adgre5b.2	0	0	0	0	0	0	0	0	0
adgre5b.3	0	0	0	0	0	0	0	0	0
adgre9	0	0	0	0	0	0	0	0	0
adgrf11	0	0	0	0	0	0	0	0	0
adgrf3a	0	0	0	0	0	0	0	0	0
adgrf3a_1	0.301744029695775	0	0	3.17156050507933	2.31779993621154	3.59845048575025	4.13491452662227	4.74487273563247	0.298276680308226
adgrf3b	0	0	0	0	0	0	0	0	0
adgrf6	0	0	0	0	0	0	0	0	0
adgrf7	0	0	0	0	0	0	0	0	0
adgrf8	0	0	0	0	0	0	0	0	0
adgrg1	0	0	0	0	0	0	0	0	0
adgrg11	0	0	0	0	0	0	0	0	0
adgrg11_1	3.83665906479127	1.60559173123018	4.49645632640213	32.798659569857	54.3366053227774	45.048022015271	74.0283202721545	51.7310157240752	3.63454807497304
adgrg2a	0	0	0	0	0	0	0	0	0
adgrg3	0	0	0	0	0	0	0	0	0
adgrg4a	0	0	0	0	0	0	0	0	0
adgrg4a_1	0.502554843860913	0	0.523537882281124	0.42257885825481	0.643382840205115	0.591923083530899	0.791574985006287	0.693209482013044	0.165593323863259
adgrg6	0	0	0	0	0	0	0	0	0
adgrg7.1	0	0	0	0	0	0	0	0	0
adgrl1.1	0	0	0	0	0	0	0	0	0
adgrl1a	0	0	0	0	0	0	0	0	0
adgrl1a_1	6.81896904589915	14.6693630171081	14.3785322886595	0.138164008382814	1.02548958178134	0.725744416787917	0.155285344821611	0.339971814063676	8.60849252955554
adgrl2a	0	0	0	0	0	0	0	0	0
adgrl3.1	0	0	0	0	0	0	0	0	0
adgrl4	0	0	0	0	0	0	0	0	0
adgrv1	0	0	0	0	0	0	0	0	0
adh5	0	0	0	0	0	0	0	0	0
adh5_1	240.609193414352	344.921564945694	128.592691263234	697.777311425267	802.338270540749	654.679309876464	876.295949644757	964.939866803721	427.071210815167
adh8a	0	0	0	0	0	0	0	0	0
adh8a_1	42.0606711663773	67.1216900001258	17.5267276626726	188.507098844033	176.079972383811	126.699136289642	124.814687879051	146.551603946292	16.2151668024047
adh8b	0	0	0	0	0	0	0	0	0
adh8b_1	17.6178660357279	13.1072834411118	12.2356400663941	146.730921722001	167.147306804905	158.966049618253	224.378010332127	194.065395856429	36.9041013755745
adhfe1	0	0	0	0	0	0	0	0	0
adi1	0	0	0	0	0	0	0	0	0
adipoqa	0	0	0	0	0	0	0	0	0
adipoqb	0	0	0	0	0	0	0	0	0
adipor1a	0	0	0	0	0	0	0	0	0
adipor1a_1	202.017026198311	162.070318281823	315.192771899757	161.518374887529	160.897026728464	155.429382247416	181.240523845176	162.057310128241	330.065301908294
adipor1a_2	200.218633505445	239.686990177524	80.9031015696075	16.3254376844692	40.7789338192385	22.5103848666751	28.6695189501302	44.1881181859886	121.149754267179
adipor1b	0	0	0	0	0	0	0	0	0
adipor2	0	0	0	0	0	0	0	0	0
adka	0	0	0	0	0	0	0	0	0
adkb	0	0	0	0	0	0	0	0	0
adm2a	0	0	0	0	0	0	0	0	0
adm2a_1	1.74957260613374	0	0	2.35383629346056	1.34390704564486	1.54552148566668	17.5266003537963	1.73758275558885	1.38357457330157
adm2b	0	0	0	0	0	0	0	0	0
adma	0	0	0	0	0	0	0	0	0
admb	0	0	0	0	0	0	0	0	0
admb_1	3.67135085148195	6.82849956466832	4.24959976093634	12.3483856142192	12.5337385803523	6.12597723342299	13.4930855242356	11.4787495144766	1.61296144554619
admb_2	3.67135085148195	6.37326626035711	4.24959976093634	13.3774177487375	12.5337385803523	7.20703203932116	13.1075687949717	11.8163597943141	2.01620180693273
admp	0	0	0	0	0	0	0	0	0
adnp2a	0	0	0	0	0	0	0	0	0
adnp2b	0	0	0	0	0	0	0	0	0
adnpa	0	0	0	0	0	0	0	0	0
adnpa_1	128.651841866146	93.435080101266	181.534351471662	401.089795287176	466.98583874726	391.602104615509	474.59512265064	484.067612774551	183.863274216273
adnpb	0	0	0	0	0	0	0	0	0
adnpb_1	56.7304513814877	51.1463558564056	159.538464686128	111.266515248732	103.977454630006	45.1766858190067	63.5177536206643	56.7811232172297	95.3059272992931
adoa	0	0	0	0	0	0	0	0	0
adob	0	0	0	0	0	0	0	0	0
adora1b	0	0	0	0	0	0	0	0	0
adora2aa	0	0	0	0	0	0	0	0	0
adora2aa_1	1.81354095633615	2.52981071514539	4.25083780893662	13.7244256717396	11.7538031907246	29.2370340537618	32.5642302935959	50.2810637016028	5.37810451399159
adora2ab	0	0	0	0	0	0	0	0	0
adora2b	0	0	0	0	0	0	0	0	0
adpgk	0	0	0	0	0	0	0	0	0
adpgk_1	16.8446532829482	15.1506644622221	48.1914224262823	42.0692386130452	43.9345249823103	31.7589684482348	33.2640525201673	36.4130958120422	38.0241329143006
adpgk2	0	0	0	0	0	0	0	0	0
adprh	0	0	0	0	0	0	0	0	0
adprhl1	0	0	0	0	0	0	0	0	0
adprhl2	0	0	0	0	0	0	0	0	0
adprhl2_1	194.000285273221	187.659916826029	189.243050171868	242.582955778936	262.929917949747	268.134188723892	260.615519289046	275.152796419867	250.484218091479
adprm	0	0	0	0	0	0	0	0	0
adra1aa	0	0	0	0	0	0	0	0	0
adra1ab	0	0	0	0	0	0	0	0	0
adra1ab_1	27.6458662975809	30.5051746354019	21.0338223696245	3.13433739975025	8.64938976944411	2.19519578682716	3.22918354162844	1.54249487135358	28.249361684521
adra1ba	0	0	0	0	0	0	0	0	0
adra1bb	0	0	0	0	0	0	0	0	0
adra1bb_1	19.7834959612155	9.13559700662695	8.8834099112176	2.8681334014153	7.20518273321213	8.43676890345519	3.54590894105391	3.66986998981766	7.08067979232509
adra1d	0	0	0	0	0	0	0	0	0
adra2a	0	0	0	0	0	0	0	0	0
adra2a_1	32.0074551696349	42.0225949265134	31.8728015340095	10.0926849276646	6.55326166274706	6.44491224295136	7.7846686238123	7.98598289917424	36.9904808486441
adra2a_2	31.0660594293515	40.4467476167691	26.7241182092849	9.49899757897844	6.32728712265235	6.44491224295136	7.7846686238123	6.62252240419327	36.7578363150048
adra2b	0	0	0	0	0	0	0	0	0
adra2c	0	0	0	0	0	0	0	0	0
adra2c_1	28.7527913747059	27.8088323046221	62.4027062662515	0.402951767327399	3.68100174626976	2.11661487528947	4.52885703507831	0.793215222528244	151.112385281603
adra2c_2	37.3786287871177	45.9915303499519	90.3591186735321	0.402951767327399	8.28225392910695	0.423322975057894	2.71731422104699	0	146.375319912274
adra2da	0	0	0	0	0	0	0	0	0
adra2db	0	0	0	0	0	0	0	0	0
adra2db_1	15.4626890473829	10.5761493791663	27.0203718132869	2.5165112776841	0.478928412300122	1.32186669375049	2.35696525984244	1.23844540151946	42.8966320980775
adrb1	0	0	0	0	0	0	0	0	0
adrb1_1	23.4520105897376	6.82738105532112	120.031528841333	0.428693157869199	0	0	0.481816976950592	0.843887448046019	36.7896558376238
adrb2a	0	0	0	0	0	0	0	0	0
adrb2b	0	0	0	0	0	0	0	0	0
adrb2b_1	1.34922337201275	2.25852946858496	0.878473209860317	0.567254777305112	1.78128670930807	0.893898474018214	4.30345713333247	1.81455235205018	0.833574629471513
adrb3a	0	0	0	0	0	0	0	0	0
adrb3b	0	0	0	0	0	0	0	0	0
adrbk2	0	0	0	0	0	0	0	0	0
adrm1	0	0	0	0	0	0	0	0	0
adrm1_1	122.856027752774	83.9125690398304	128.841693715633	317.170118419876	313.645949536428	410.153858348667	356.085644199055	496.829961949762	147.439049046694
adsl	0	0	0	0	0	0	0	0	0
adsl_1	66.5517577793807	11.0788674567224	3.06433041237512	73.8929761584357	30.3617416629341	178.318489654762	84.4397770302252	76.3812847283259	76.6909338460772
adsl_2	78.8251820817457	116.740136305097	103.988460516934	110.571633985627	229.531967691898	2.92844313692416	55.3487965018999	42.6787338369783	72.0936501255753
adss	0	0	0	0	0	0	0	0	0
adssl	0	0	0	0	0	0	0	0	0
adssl1	0	0	0	0	0	0	0	0	0
aebp1	0	0	0	0	0	0	0	0	0
aebp2	0	0	0	0	0	0	0	0	0
aep1	0	0	0	0	0	0	0	0	0
aes	0	0	0	0	0	0	0	0	0
aes_1	16.5490248106564	41.1981485664393	155.601977558724	97.0512215720895	51.7438566025358	26.6139431946929	91.8339216824662	43.8985418398172	70.0494752395845
afap1	0	0	0	0	0	0	0	0	0
afap1_1	34.6178710381386	27.1470489707195	46.6764739540146	40.9971122512757	33.6382424735364	30.3049197925965	32.4212616103376	29.1667542257649	28.1570595965913
afap1l1a	0	0	0	0	0	0	0	0	0
afap1l1a_1	10.0166464928406	12.541427405585	18.3246477603453	9.86061561868054	9.6176644429249	12.3014533132699	18.7017978168722	7.88561153620553	8.45253834444877
afap1l1a_2	9.28372113970588	10.360309595918	10.4348688635299	11.0931925710156	12.6671678028767	6.4744491122473	12.4678652112482	13.9514665640559	10.8675493000056
afap1l1b	0	0	0	0	0	0	0	0	0
afap1l2	0	0	0	0	0	0	0	0	0
afap1l2_1	20.5438279801428	18.0293392543072	72.7238459569401	48.1338216060973	31.9821672470177	38.4099476843463	22.8081134225112	24.5958986759955	38.6438894999265
aff1	0	0	0	0	0	0	0	0	0
aff2	0	0	0	0	0	0	0	0	0
aff3	0	0	0	0	0	0	0	0	0
aff3_1	7.36921789268857	11.3637834052514	25.9618897491418	20.9553999808528	12.7362383117746	14.3214554232942	21.0197063689642	24.7283906603868	12.5823838119259
aff4	0	0	0	0	0	0	0	0	0
afg1la	0	0	0	0	0	0	0	0	0
afg1lb	0	0	0	0	0	0	0	0	0
afg3l2	0	0	0	0	0	0	0	0	0
afmid	0	0	0	0	0	0	0	0	0
afp4	0	0	0	0	0	0	0	0	0
aftpha	0	0	0	0	0	0	0	0	0
aftphb	0	0	0	0	0	0	0	0	0
aftphb_1	15.9884565488142	14.0862322888596	43.1741527317406	39.2708431085978	83.2218639144398	34.5659875956871	91.0580352201271	42.6570987910994	29.3219383569104
aga	0	0	0	0	0	0	0	0	0
aga_1	83.4225286738774	84.3858412764368	69.6261618511656	62.3526806859407	66.515499619262	28.0119713158412	26.7408422207578	75.5024644788414	60.7628869325703
agap1	0	0	0	0	0	0	0	0	0
agap1_1	99.4353645886004	77.581344879718	146.539765461501	88.4338156367034	68.0154668719129	87.0167465372087	70.7540312345051	58.7546129135207	135.296178006273
agap2	0	0	0	0	0	0	0	0	0
agap3	0	0	0	0	0	0	0	0	0
agbl1	0	0	0	0	0	0	0	0	0
agbl2	0	0	0	0	0	0	0	0	0
agbl4	0	0	0	0	0	0	0	0	0
agbl5	0	0	0	0	0	0	0	0	0
agfg1a	0	0	0	0	0	0	0	0	0
agfg1b	0	0	0	0	0	0	0	0	0
aggf1	0	0	0	0	0	0	0	0	0
agk	0	0	0	0	0	0	0	0	0
agk_1	112.315374185078	101.279234837362	99.2451836235105	64.7178188271428	74.6225630892755	71.7545229361524	44.542941371347	39.4227646138131	112.51169364883
agla	0	0	0	0	0	0	0	0	0
aglb	0	0	0	0	0	0	0	0	0
agmat	0	0	0	0	0	0	0	0	0
agmo	0	0	0	0	0	0	0	0	0
ago1	0	0	0	0	0	0	0	0	0
ago2	0	0	0	0	0	0	0	0	0
ago3b	0	0	0	0	0	0	0	0	0
ago4	0	0	0	0	0	0	0	0	0
agpat2	0	0	0	0	0	0	0	0	0
agpat3	0	0	0	0	0	0	0	0	0
agpat4	0	0	0	0	0	0	0	0	0
agpat5	0	0	0	0	0	0	0	0	0
agpat9l	0	0	0	0	0	0	0	0	0
agpat9l_1	2.01130188453113	2.24454288329216	3.49213205987553	15.7847729469383	24.1398488913793	11.2525948814258	14.5728230088352	23.8592475416048	3.31364992717216
agpat9l_2	1.67698796676289	2.99433630335743	3.84341495620029	29.0483500070603	32.2038070339737	25.4801200622939	26.6255799698063	32.4771630295017	3.64697882879019
agps	0	0	0	0	0	0	0	0	0
agr1	0	0	0	0	0	0	0	0	0
agr2	0	0	0	0	0	0	0	0	0
agrn	0	0	0	0	0	0	0	0	0
agrn_1	0.994405644189111	24.4138857705053	11.3951727774884	29.2654985647607	40.1014563244779	7.90586086485918	2.81932202327479	11.5218945981618	4.914894500606
agrn_2	44.590591380153	101.128306492773	221.772607332089	51.0781115928372	65.6559265880272	21.3077580381878	15.0577654026592	16.5748284665498	102.156422900544
agrp	0	0	0	0	0	0	0	0	0
agrp_1	30.38821271843	26.7186931684202	75.7849481627099	2.32293348709301	0	2.44036928077014	1.74052819188365	2.28636074126669	57.3472216907986
agt	0	0	0	0	0	0	0	0	0
agtpbp1	0	0	0	0	0	0	0	0	0
agtr1a	0	0	0	0	0	0	0	0	0
agtr1b	0	0	0	0	0	0	0	0	0
agtr2	0	0	0	0	0	0	0	0	0
agtrap	0	0	0	0	0	0	0	0	0
agtrap_1	5.57460835757359	7.25791366664549	12.5826209040978	0.781245292176555	2.67628056067411	1.64148222268718	0.878057505756227	3.84472602262757	2.75527518571285
agxt2	0	0	0	0	0	0	0	0	0
agxta	0	0	0	0	0	0	0	0	0
agxtb	0	0	0	0	0	0	0	0	0
ahctf1	0	0	0	0	0	0	0	0	0
ahcy	0	0	0	0	0	0	0	0	0
ahcyl1	0	0	0	0	0	0	0	0	0
ahcyl2	0	0	0	0	0	0	0	0	0
ahdc1	0	0	0	0	0	0	0	0	0
ahi1	0	0	0	0	0	0	0	0	0
ahnak	0	0	0	0	0	0	0	0	0
ahr1a	0	0	0	0	0	0	0	0	0
ahr1b	0	0	0	0	0	0	0	0	0
ahr2	0	0	0	0	0	0	0	0	0
ahrra	0	0	0	0	0	0	0	0	0
ahrrb	0	0	0	0	0	0	0	0	0
ahrrb_1	0	0	1.82262204474111	27.0691173747964	22.5104430145514	11.1277546968001	40.0135592982897	37.3580292451603	1.03768092997617
ahrrb_2	0	0	0.364524408948221	3.53075444019084	2.01586056846729	1.54552148566668	4.62966801798393	4.92315114083508	0
ahsa1a	0	0	0	0	0	0	0	0	0
ahsa1b	0	0	0	0	0	0	0	0	0
ahsg1	0	0	0	0	0	0	0	0	0
ahsg2	0	0	0	0	0	0	0	0	0
aicda	0	0	0	0	0	0	0	0	0
aida	0	0	0	0	0	0	0	0	0
aif1l	0	0	0	0	0	0	0	0	0
aifm1	0	0	0	0	0	0	0	0	0
aifm1_1	207.159982696476	154.21688886008	192.478723824493	234.325678088851	109.472931737795	236.954602620039	374.240601349543	84.0401150964046	187.672614244072
aifm2	0	0	0	0	0	0	0	0	0
aifm3	0	0	0	0	0	0	0	0	0
aifm3_1	7.26247588806115	16.5952772012743	44.6736813979677	17.4478115252764	12.6181672360672	12.2199232133379	24.1856061863299	23.4699164092398	15.0417615694102
aifm4	0	0	0	0	0	0	0	0	0
aifm5	0	0	0	0	0	0	0	0	0
aig1	0	0	0	0	0	0	0	0	0
aim1a	0	0	0	0	0	0	0	0	0
aim1b	0	0	0	0	0	0	0	0	0
aimp1	0	0	0	0	0	0	0	0	0
aimp2	0	0	0	0	0	0	0	0	0
aip	0	0	0	0	0	0	0	0	0
aipl1	0	0	0	0	0	0	0	0	0
aipl1_1	1.10111662723299	0.409602607534743	0.764727504149629	35.4923052843181	0	0.648462906368166	0	0	2.9025697711126
aire	0	0	0	0	0	0	0	0	0
ajap1	0	0	0	0	0	0	0	0	0
ajap1_1	12.3549208128412	35.5297431293038	58.6610209442656	0.998920507172313	0.91252314282527	1.8889575959549	1.7963313858219	0	45.7985627243491
ajuba	0	0	0	0	0	0	0	0	0
ak1	0	0	0	0	0	0	0	0	0
ak2	0	0	0	0	0	0	0	0	0
ak3	0	0	0	0	0	0	0	0	0
ak4	0	0	0	0	0	0	0	0	0
ak5	0	0	0	0	0	0	0	0	0
ak5l	0	0	0	0	0	0	0	0	0
ak7a	0	0	0	0	0	0	0	0	0
ak7b	0	0	0	0	0	0	0	0	0
ak8	0	0	0	0	0	0	0	0	0
ak8_1	3.10532353507712	6.66429415175485	7.2164922417681	326.393250904537	680.27094599422	229.791764032856	574.076423208948	1104.32452086005	7.55603734736296
ak8_2	8.8078101455863	0.796962931983469	1.48792869641044	996.026502674287	138.740158218044	987.921210910807	534.530517997496	81.9580907859851	9.1772263355866
akap10	0	0	0	0	0	0	0	0	0
akap11	0	0	0	0	0	0	0	0	0
akap12a	0	0	0	0	0	0	0	0	0
akap12b	0	0	0	0	0	0	0	0	0
akap12b_1	23.4662746156929	28.7449230287848	75.2480152750525	54.1855904974347	45.5912203105854	45.1026911121063	35.8644663446712	26.5524444796397	90.2493612590144
akap13	0	0	0	0	0	0	0	0	0
akap13_1	0.973565738602414	1.73834475415433	3.85401612350917	12.279504514192	7.10437942599967	13.4163060615627	11.7770115254386	5.47906529843328	3.07961109277884
akap13_2	0.756376589626226	5.48658462389187	7.09161641758198	0	9.80435709651573	16.3699457384022	18.2279617081958	11.8938911951516	1.49537008864124
akap17a	0	0	0	0	0	0	0	0	0
akap1a	0	0	0	0	0	0	0	0	0
akap1a_1	0.472304956951733	0.5270758895136	0	208.102881014677	385.468330628201	447.677535930212	364.67367077079	246.260827640531	0.466877687007489
akap1b	0	0	0	0	0	0	0	0	0
akap6	0	0	0	0	0	0	0	0	0
akap6_1	7.25039190155855	26.585321987879	12.9481981401441	11.322207146186	10.9396493245525	26.5341094732212	14.6829915688021	17.1445353421662	31.7399143689717
akap7	0	0	0	0	0	0	0	0	0
akap8l	0	0	0	0	0	0	0	0	0
akap9	0	0	0	0	0	0	0	0	0
akip1	0	0	0	0	0	0	0	0	0
akip1_1	2.45561314896404	1.37018939325232	7.67442513040101	47.4910846250127	28.2936169728072	173.537371076988	66.1400712915786	93.4867503095713	15.7780715763044
akip1_2	27.0117446386044	32.8845454380556	3.83721256520051	121.824956211989	146.183687692837	133.406854015434	80.0642968266478	185.957340289691	32.7698409661706
akirin1	0	0	0	0	0	0	0	0	0
akirin1_1	59.7906612893382	143.134377964984	156.220027276819	393.690743401473	296.767935035556	163.563340919038	390.983840247114	338.806429659371	224.975012840133
akirin2	0	0	0	0	0	0	0	0	0
akna	0	0	0	0	0	0	0	0	0
aknad1	0	0	0	0	0	0	0	0	0
aknad1_1	0.309085369047857	0.68985702321641	3.54189580869302	23.1309120022284	9.79353909243705	16.9282948188742	38.5577983163261	15.3483600903305	2.74980294105404
akr1a1a	0	0	0	0	0	0	0	0	0
akr1a1a_1	5.73202516816192	1.91902216126775	4.77708230953139	12.5315773385963	11.0074154429199	15.696862691166	22.2101654540733	18.5014163851305	3.39969498052968
akr1a1b	0	0	0	0	0	0	0	0	0
akr1a1b_1	153.857567784502	99.5008800612608	90.6185395310233	130.744299464517	193.144090535986	295.359279414084	187.53621225562	189.879097927986	225.715993379795
akr1b1	0	0	0	0	0	0	0	0	0
akr7a3	0	0	0	0	0	0	0	0	0
akt1	0	0	0	0	0	0	0	0	0
akt1s1	0	0	0	0	0	0	0	0	0
akt2	0	0	0	0	0	0	0	0	0
akt2l	0	0	0	0	0	0	0	0	0
akt3a	0	0	0	0	0	0	0	0	0
akt3a_1	18.7718248357334	35.1397598868716	78.8532251360512	21.8946273031192	18.0241074076528	10.1634575363851	15.4514205049904	10.5243764860642	31.126390230297
akt3b	0	0	0	0	0	0	0	0	0
aktip	0	0	0	0	0	0	0	0	0
aktip_1	65.0841009481751	96.3540056335019	60.96670739659	93.3443205125452	162.024793190559	197.053989422502	167.412102436026	131.404695891407	201.310100415378
alad	0	0	0	0	0	0	0	0	0
alas1	0	0	0	0	0	0	0	0	0
alas2	0	0	0	0	0	0	0	0	0
alas2_1	910.422037768918	114.194962582837	205.102258244289	42.1784323737544	45.0323920825758	14.8441049509322	11.1402219404769	45.4582312087142	596.254723408328
alcama	0	0	0	0	0	0	0	0	0
alcama_1	219.645612224288	254.906470000288	320.202389878431	323.139143533168	313.915380019233	162.733611572743	251.58132209643	115.045872226137	325.849247301857
alcamb	0	0	0	0	0	0	0	0	0
aldh16a1	0	0	0	0	0	0	0	0	0
aldh18a1	0	0	0	0	0	0	0	0	0
aldh1a2	0	0	0	0	0	0	0	0	0
aldh1a2_1	158.953349268871	143.333167719003	230.901359131724	2769.2569308567	3931.14685273957	2433.85582930893	1233.2247235926	1160.79200500636	218.003168103083
aldh1a3	0	0	0	0	0	0	0	0	0
aldh1l1	0	0	0	0	0	0	0	0	0
aldh1l1_1	42.6984141948928	10.7839346434273	25.0499331467584	113.946177073014	32.3665699576111	92.3111527938972	112.562534402179	93.5531492336258	55.7586796608099
aldh1l2	0	0	0	0	0	0	0	0	0
aldh2.1	0	0	0	0	0	0	0	0	0
aldh2.2	0	0	0	0	0	0	0	0	0
aldh3a1	0	0	0	0	0	0	0	0	0
aldh3a2a	0	0	0	0	0	0	0	0	0
aldh3a2b	0	0	0	0	0	0	0	0	0
aldh3b1	0	0	0	0	0	0	0	0	0
aldh3b2	0	0	0	0	0	0	0	0	0
aldh4a1	0	0	0	0	0	0	0	0	0
aldh5a1	0	0	0	0	0	0	0	0	0
aldh5a1_1	17.5399970145755	22.2606570707058	46.576552517931	12.7243708361132	11.8880086783535	12.1524098254189	26.9772253564109	8.5391152546756	52.015333202104
aldh6a1	0	0	0	0	0	0	0	0	0
aldh7a1	0	0	0	0	0	0	0	0	0
aldh8a1	0	0	0	0	0	0	0	0	0
aldh8a1_1	5.31076847390212	7.19662546035449	13.8312689355033	5.10356461434045	6.92038422453411	8.04236262669404	1.79250008792405	11.6161801463665	2.24988954835784
aldh9a1a.1	0	0	0	0	0	0	0	0	0
aldh9a1a.1_1	404.856511209052	440.718513948126	370.334073530735	420.313863676234	502.606824097871	445.128225379617	367.06307211955	466.371978036534	498.720840971716
aldh9a1a.2	0	0	0	0	0	0	0	0	0
aldh9a1a.2_1	1.35679584407669	2.72544646966448	0.282689155849558	15.0595757715986	15.6330250710694	5.75305887986265	3.07741165923281	13.0258110932264	1.07296389097798
aldh9a1b	0	0	0	0	0	0	0	0	0
aldoaa	0	0	0	0	0	0	0	0	0
aldoab	0	0	0	0	0	0	0	0	0
aldob	0	0	0	0	0	0	0	0	0
aldoca	0	0	0	0	0	0	0	0	0
aldoca_1	1014.27502588624	200.131153261519	2251.56791340324	4.05987858205877	41.723288076105	5.48373285473889	16.6222853028755	3.71053336920622	914.323950547527
aldocb	0	0	0	0	0	0	0	0	0
alg1	0	0	0	0	0	0	0	0	0
alg10	0	0	0	0	0	0	0	0	0
alg11	0	0	0	0	0	0	0	0	0
alg11_1	46.3701903905922	47.1097689104471	68.3579329078235	60.6933710823037	93.66668507152	75.5479792476037	93.6399274673481	58.6516602243143	82.5937141053347
alg12	0	0	0	0	0	0	0	0	0
alg12_1	77.258954871608	74.9919623382549	75.0352406657276	130.943175053949	165.363114324264	176.663595776537	112.563907266694	121.221949889905	91.0885308648833
alg13	0	0	0	0	0	0	0	0	0
alg14	0	0	0	0	0	0	0	0	0
alg14_1	15.2182265407568	8.08714810685593	10.5690860643357	15.8431815945467	24.3534261341901	27.5268351778915	12.3275593939699	16.793261975435	24.3559055997435
alg14_2	35.5091952617658	16.1742962137119	36.9918012251751	51.7950167514026	58.4482227220563	64.0158957625383	56.1588816836405	17.3930213317005	40.1156092231068
alg2	0	0	0	0	0	0	0	0	0
alg3	0	0	0	0	0	0	0	0	0
alg5	0	0	0	0	0	0	0	0	0
alg6	0	0	0	0	0	0	0	0	0
alg8	0	0	0	0	0	0	0	0	0
alg8_1	28.4183839098045	20.7650713211092	40.8829973522776	80.2220029912164	127.986330146151	64.8519294446981	64.2652197283648	76.9989967031663	38.4590494672419
alg9	0	0	0	0	0	0	0	0	0
alk	0	0	0	0	0	0	0	0	0
alkbh1	0	0	0	0	0	0	0	0	0
alkbh2	0	0	0	0	0	0	0	0	0
alkbh2_1	42.1130017059311	42.1349220416455	57.4865764239137	124.549696580122	161.27746696504	181.730973137704	191.677358935417	152.234408298752	60.2903916998131
alkbh3	0	0	0	0	0	0	0	0	0
alkbh4	0	0	0	0	0	0	0	0	0
alkbh5	0	0	0	0	0	0	0	0	0
alkbh6	0	0	0	0	0	0	0	0	0
alkbh7	0	0	0	0	0	0	0	0	0
alkbh8	0	0	0	0	0	0	0	0	0
allc	0	0	0	0	0	0	0	0	0
alms1	0	0	0	0	0	0	0	0	0
alms1_1	53.660345754875	34.9141619532509	71.3081027689058	294.800519435602	258.525060963078	317.91155700615	327.03162204186	270.229314733252	53.4186005393308
alox12	0	0	0	0	0	0	0	0	0
alox5a	0	0	0	0	0	0	0	0	0
alox5a_1	0.938910909898015	2.09558377791531	3.42339552385535	2.36848120252621	3.15529306927139	11.4043401029454	3.54931239129214	1.74839350802747	1.3921827861445
alox5ap	0	0	0	0	0	0	0	0	0
alox5ap_1	12.8213352731599	17.2684735676579	9.67206491043792	3.71757347839696	4.24504729084199	11.3259941714531	5.0139079163921	6.22037349399546	4.80738118340524
alox5b.1	0	0	0	0	0	0	0	0	0
alox5b.2	0	0	0	0	0	0	0	0	0
alox5b.3	0	0	0	0	0	0	0	0	0
alp3	0	0	0	0	0	0	0	0	0
alpi.1	0	0	0	0	0	0	0	0	0
alpi.2	0	0	0	0	0	0	0	0	0
alpk1	0	0	0	0	0	0	0	0	0
alpk2	0	0	0	0	0	0	0	0	0
alpk3a	0	0	0	0	0	0	0	0	0
alpk3a_1	0.0799817465324918	0.624797912970894	0.333284812292887	1.54683154984462	1.61271435559059	1.34241736443581	2.34321654818924	1.12530976224407	0.553438717760644
alpk3a_2	0.481002910440992	1.16302875607547	1.08568654291636	5.86462177475485	6.46581111632277	4.31985695049742	3.10627684264309	1.52600716055868	0.633967589414935
alpk3b	0	0	0	0	0	0	0	0	0
alpk3b_1	0.0935946373872175	0.208896713991558	0.390009877323041	0.236100291275729	1.16826560835321	0.413393884077736	0.707621144317152	0.774610264670117	0.277557416091958
alpl	0	0	0	0	0	0	0	0	0
als2a	0	0	0	0	0	0	0	0	0
